"","Latitude","Longitude","mean_hum","mean_temp"
"16193","73.3307","206.250",0.00182531302816901,258.732495305164
"16194","73.3307","208.125",0.00179966514084507,258.44882629108
"16195","73.3307","210.000",0.00176648438967136,258.040889671362
"16196","73.3307","211.875",0.00173163133802817,257.57665258216
"16197","73.3307","213.750",0.00169885199530516,257.118355633803
"16198","73.3307","215.625",0.00167821678403756,256.808955399061
"16199","73.3307","217.500",0.00166877265258216,256.645965962441
"16200","73.3307","219.375",0.00167188579812207,256.645276995305
"16201","73.3307","22.5000",0.00407723931924883,275.577857981221
"16202","73.3307","221.250",0.00168756607981221,256.836009389671
"16203","73.3307","223.125",0.00171073838028169,257.104917840376
"16204","73.3307","225.000",0.00173500035211268,257.390503521127
"16205","73.3307","226.875",0.001757254342723,257.655545774648
"16206","73.3307","228.750",0.00177330786384977,257.823386150235
"16207","73.3307","230.625",0.00177843931924883,257.860484741784
"16208","73.3307","232.500",0.00178153931924883,257.838127934272
"16209","73.3307","234.375",0.001767795657277,257.652610328639
"16210","73.3307","236.250",0.00182976701877934,257.783742957746
"16211","73.3307","238.125",0.00177502476525822,257.124411971831
"16212","73.3307","24.3750",0.00408605856807512,275.613899061033
"16213","73.3307","240.000",0.00175807077464789,256.824298122066
"16214","73.3307","241.875",0.00174074448356808,256.580247652582
"16215","73.3307","243.750",0.00178083133802817,256.989269953052
"16216","73.3307","245.625",0.00164596936619718,256.158381455399
"16217","73.3307","247.500",0.001634195657277,255.934595070423
"16218","73.3307","249.375",0.00162069800469484,255.785801643192
"16219","73.3307","251.250",0.00160749096244131,255.599658450704
"16220","73.3307","253.125",0.00168526279342723,256.239442488263
"16221","73.3307","255.000",0.00157583133802817,255.135741784038
"16222","73.3307","256.875",0.00155386279342723,254.690292253521
"16223","73.3307","258.750",0.00153663509389671,254.359981220657
"16224","73.3307","26.2500",0.0040984529342723,275.642024647887
