"","country_name","country_code","wals_code","X1","iso_lang_code","language_name","genus","subfamily","family","lsbranch","ssbranch","sbranch","mbranch","stock","elev_ft","elev_m","latitude","longitude","secondary_country","area","macroarea","continent","glot_features","cv_ratio","tones","rangesize","population","vehicularity","L2prop","H","H_unigram","lang.count","lang.percent","established.langs","immigrant.langs","total.speakers","mean.speakers","median.speakers","diversity.index","div.coverage","GDP"
"207","Nigeria","NG","ngz","ngi","ngi","Ngizim","West Chadic","Chadic","Afro-Asiatic","Bade",NA,"West - B (West Chadic)","West Chadic","Chadic",1194.2,363.99216,12.08333333,10.91666667,NA,"African Savannah","Africa","Africa","3 - Implosives only","5 - High","2 - Simple tone system",2357.34646,80000,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"208","Nigeria","NG","mrg","mrt","mrt","Margi","Biu-Mandara","Chadic","Afro-Asiatic",NA,NA,NA,"Biu-Mandara (Central Chadic)","Chadic",1381.2,420.98976,11,13,NA,"African Savannah","Africa","Africa","3 - Implosives only","5 - High","2 - Simple tone system",8890.997537,158000,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"209","Nigeria","NG","fye","pym","pym","Fyem","Platoid","Benue-Congo","Niger-Congo",NA,NA,NA,"Platoid","Benue-Congo",3294,1004.0112,9.583333333,9.333333333,NA,"African Savannah","Africa","Africa","3 - Implosives only","5 - High","2 - Simple tone system",256.6688297,3000,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"210","Nigeria","NG","anc","anc","anc","Angas","West Chadic","Chadic","Afro-Asiatic","Bole-Angas group",NA,"West - A (West Chadic)","West Chadic","Chadic",2437.7,743.01096,9.5,9.5,NA,"African Savannah","Africa","Africa","3 - Implosives only","4 - Moderately high","3 - Complex tone system",1295.453602,4e+05,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"211","Nigeria","NG","mum","mzm","mzm","Mumuye","Mumuye-Yandang","Adamawa-Ubangi","Niger-Congo",NA,NA,NA,NA,"Adamawa-Ubangi",1939,591.0072,9,11.66666667,NA,"African Savannah","Africa","Africa","3 - Implosives only","3 - Average","3 - Complex tone system",6160.457892,4e+05,0,0,1.293092132,7.105955124,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"212","Nigeria","NG","bir","bom","bom","Birom","Platoid","Benue-Congo","Niger-Congo",NA,NA,NA,"Platoid","Benue-Congo",4150.3,1265.01144,9.666666667,8.833333333,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","3 - Average","3 - Complex tone system",1303.663283,3e+05,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"213","Nigeria","NG","efi","efi","efi","Efik","Cross River","Benue-Congo","Niger-Congo",NA,NA,NA,"Cross River","Benue-Congo",118.1,35.99688,4.916666667,8.5,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","1 - Low","2 - Simple tone system",1967.5157,4e+05,1,0.831510961,1.55963397,8.728972435,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"214","Nigeria","NG","hau","hau","hau","Hausa","West Chadic","Chadic","Afro-Asiatic","Hausa group",NA,"West - A (West Chadic)","West Chadic","Chadic",1791.3,545.98824,12,7,"NE","African Savannah","Africa","Africa","5 - Ejectives and implosives","4 - Moderately high","2 - Simple tone system",359262.5028,24060500,1,0.416007996,1.618493795,8.566011429,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"215","Nigeria","NG","amo","amo","amo","Amo","Kainji","Benue-Congo","Niger-Congo",NA,NA,NA,"Kainji","Benue-Congo",2486.9,758.00712,10.33333333,8.666666667,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",496.1953072,12300,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"216","Nigeria","NG","igb","ibo","ibo","Igbo","Igboid","Benue-Congo","Niger-Congo",NA,NA,NA,"Igboid","Benue-Congo",652.9,199.00392,6,7.333333333,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","3 - Average","2 - Simple tone system",24459.21754,1.8e+07,1,NA,1.642217398,8.613582611,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"217","Nigeria","NG","ter","ttr","ttr","Tera","Biu-Mandara","Chadic","Afro-Asiatic",NA,NA,NA,"Biu-Mandara (Central Chadic)","Chadic",1548.6,472.01328,11,11.83333333,NA,"African Savannah","Africa","Africa","3 - Implosives only","5 - High","3 - Complex tone system",896.3362297,101000,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"218","Nigeria","NG","ijo","ijc","ijc","Ijo (Kolokuma)","Ijoid",NA,"Ijoid",NA,NA,NA,NA,"Ijoid",16.4,4.99872,4.916666667,5.666666667,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",11670.78632,1e+06,0,0,NA,NA,524,7.37,517,7,163317444,348225,14000,0.866,0.9,2154
"219","Pakistan","PK","sdh","snd","snd","Sindhi","Indic",NA,"Indo-European",NA,"Dardic (Northwestern Indo-Aryan)","Indo-Aryan","Indo-Iranian","Indo-European",65.6,19.99488,26,69,"IN","Indic","Eurasia","S/SE Asia","3 - Implosives only","4 - Moderately high","1 - No tones",135029.8144,21315000,1,NA,1.854580879,9.25975132,85,1.2,74,11,201998220,2524978,53250,0.759,0.94,1330
"220","Pakistan","PK","kas","kas","kas","Kashmiri","Indic",NA,"Indo-European",NA,"Dardic (Northwestern Indo-Aryan)","Indo-Aryan","Indo-Iranian","Indo-European",17690.3,5392.00344,34,76,"IN","Indic","Eurasia","S/SE Asia","1 - No glottalized consonants","3 - Average","1 - No tones",18645.54538,5525000,0,0,NA,NA,85,1.2,74,11,201998220,2524978,53250,0.759,0.94,1330
"221","Pakistan","PK","bur","bsk","bsk","Burushaski","Burushaski",NA,"Burushaski",NA,NA,NA,NA,"Burushaski",19540.7,5956.00536,36.5,74.5,NA,"Indic","Eurasia","S/SE Asia","1 - No glottalized consonants","5 - High","1 - No tones",1675.924064,87000,0,0,NA,NA,85,1.2,74,11,201998220,2524978,53250,0.759,0.94,1330
"222","Pakistan","PK","brh","brh","brh","Brahui","Northern Dravidian",NA,"Dravidian",NA,NA,NA,"North Dravidian","Dravidian",5003.3,1525.00584,28.5,67,NA,"Indic","Eurasia","S/SE Asia","1 - No glottalized consonants","4 - Moderately high","1 - No tones",92379.9524,2200000,0,0,NA,NA,85,1.2,74,11,201998220,2524978,53250,0.759,0.94,1330
"223","Panama","PA","kun","kvn","kvn","Kuna","Kuna",NA,"Chibchan",NA,NA,NA,NA,"Chibchan",1709.3,520.99464,8,-77.33333333,"CO","Andean","South America","S America","1 - No glottalized consonants","2 - Moderately low","1 - No tones",1921.705969,1200,0,0,1.320301294,10.03623199,18,0.25,14,4,4255840,327372,22500,0.259,0.72,15575
"224","Papua New Guinea","PG","tgk","tgc","tgc","Tigak","Oceanic","Eastern Malayo-Polynesian","Austronesian","Meso-Melanesian linkage","Western Oceanic linkage","Oceanic","Malayo-Polynesian","Austronesian",55.8,17.00784,-2.716666667,150.8,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",594.5014063,6000,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"225","Papua New Guinea","PG","ror","rro","rro","Roro","Oceanic","Eastern Malayo-Polynesian","Austronesian","Papuan Tip","Western Oceanic linkage","Oceanic","Malayo-Polynesian","Austronesian",16.4,4.99872,-8.75,146.5833333,NA,"S New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","1 - Low","1 - No tones",586.8433,15000,0,0,1.38290894,9.468224525,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"226","Papua New Guinea","PG","kkv","khl","khl","Lusi","Oceanic","Eastern Malayo-Polynesian","Austronesian","North New Guinea linkage","Western Oceanic linkage","Oceanic","Malayo-Polynesian","Austronesian",249.3,75.98664,-5.583333333,149.6666667,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",50.04314636,2000,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"227","Papua New Guinea","PG","imo","imn","imn","Imonda","Border",NA,"Border",NA,NA,NA,"Waris","Border",1043.3,317.99784,-3.333333333,141.1666667,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","1 - Low","1 - No tones",29.88318181,250,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"228","Papua New Guinea","PG","yim","yee","yee","Yimas","Lower Sepik",NA,"Lower Sepik-Ramu",NA,NA,"Yimas-Karawari","Lower Sepik","Lower Sepik - Ramu",62.3,18.98904,-4.666666667,143.55,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","4 - Moderately high","1 - No tones",97.09123824,300,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"229","Papua New Guinea","PG","yes","yss","yss","Yessan-Mayo","Tama Sepik",NA,"Sepik",NA,NA,NA,"Tama Sepik","Sepik",65.6,19.99488,-4.166666667,142.5833333,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",290.5381958,1990,0,0,1.280269623,8.08100605,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"230","Papua New Guinea","PG","ant","agm","agm","Angaataha","Angan",NA,"Trans-New Guinea",NA,NA,NA,NA,"Angan",6394.4,1949.01312,-7.216666667,146.25,NA,"Interior New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","1 - Low","2 - Simple tone system",518.4714503,2100,0,0,1.288035035,10.87318897,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"231","Papua New Guinea","PG","sue","sue","sue","Suena","Binanderean",NA,"Trans-New Guinea",NA,NA,"North Binanderean","Binanderean","Greater Binanderean",68.9,21.00072,-7.75,147.55,NA,"S New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",398.0259788,3000,0,0,1.344112396,8.634496689,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"232","Papua New Guinea","PG","arp","ape","ape","Arapesh (Mountain)","Kombio-Arapesh",NA,"Torricelli",NA,NA,"Arapesh","Kombio","Torricelli",2116.1,644.98728,-3.466666667,143.1666667,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",1027.310575,16200,0,0,1.268254519,9.218783379,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"233","Papua New Guinea","PG","paw","pwa","pwa","Pawaian","Pawaian",NA,"Teberan-Pawaian",NA,NA,NA,NA,"Pawaian",111.5,33.9852,-7,145.0833333,NA,"Interior New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",4339.784348,4000,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"234","Papua New Guinea","PG","gds","gaj","gaj","Gadsup","Eastern Highlands",NA,"Trans-New Guinea",NA,NA,NA,"Kainantu","Eastern Highlands",4258.5,1297.9908,-6.25,146,NA,"Interior New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","3 - Complex tone system",391.4119446,22100,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"235","Papua New Guinea","PG","ham","hmt","hmt","Hamtai","Angan",NA,"Trans-New Guinea",NA,NA,NA,NA,"Angan",3189,972.0072,-7.5,146.25,NA,"Interior New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","1 - Low","2 - Simple tone system",5928.444013,45000,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"236","Papua New Guinea","PG","fas","faa","faa","Fasu","Fasu",NA,"Trans-New Guinea",NA,NA,NA,NA,"West Kutubu",1656.8,504.99264,-6.583333333,143.3333333,NA,"Interior New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",2454.723071,1200,0,0,1.219663978,9.546803474,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"237","Papua New Guinea","PG","dum","vam","vam","Dumo","Western Skou",NA,"Skou",NA,"Skou",NA,"Skou-Serra-Warapu","Macro-Skou",9.8,2.98704,-2.683333333,141.3,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","1 - Low","3 - Complex tone system",85.96648074,2670,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"238","Papua New Guinea","PG","dad","mps","mps","Dadibi","Teberan",NA,"Teberan-Pawaian",NA,NA,NA,NA,"Teberan",3376,1029.0048,-6.55,144.5833333,NA,"Interior New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",1442.124423,10000,0,0,1.222971797,7.916692734,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"239","Papua New Guinea","PG","yel","yle","yle","Yelv∆ Dnye","Yele",NA,"Yele",NA,NA,NA,NA,"Yel<ee> Dnye",416.7,127.01016,-11.36666667,154.1666667,NA,"S New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","4 - Moderately high","1 - No tones",294.5106917,3750,0,0,1.336464882,8.02570343,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"240","Papua New Guinea","PG","klv","kij","kij","Kilivila","Oceanic","Eastern Malayo-Polynesian","Austronesian","Papuan Tip","Western Oceanic linkage","Oceanic","Malayo-Polynesian","Austronesian",26.2,7.98576,-8.5,151.0833333,NA,"S New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",359.8483556,20000,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"241","Papua New Guinea","PG","wnt","wnc","wnc","Wantoat","Finisterre-Huon",NA,"Trans-New Guinea",NA,NA,"Wantoat","Finisterre","Finisterre-Huon",4491.5,1369.0092,-6.166666667,146.5,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",557.3706696,8200,0,0,1.29728508,9.598770142,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"242","Papua New Guinea","PG","koi","kbk","kbk","Koiari","Koiarian",NA,"Trans-New Guinea",NA,NA,NA,"Koiaric","Koiarian",301.8,91.98864,-9.5,147.3333333,NA,"S New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",1344.197346,1700,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"243","Papua New Guinea","PG","ame","aey","aey","Amele","Madang",NA,"Trans-New Guinea",NA,NA,"Mabuso","Croisilles","Madang",193.6,59.00928,-5.25,145.5833333,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",130.3710959,5300,0,0,1.492565751,9.399849892,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"244","Papua New Guinea","PG","kmp","kup","kup","Kunimaipa","Goilalan",NA,"Trans-New Guinea",NA,NA,NA,NA,"Goilalan",10262.5,3128.01,-8,146.8333333,NA,"S New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",2785.946388,8200,0,0,1.464104652,9.548017502,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"245","Papua New Guinea","PG","usa","wnu","wnu","Usan","Madang",NA,"Trans-New Guinea",NA,NA,"Numugenan","Croisilles","Madang",685.7,209.00136,-4.833333333,145.1666667,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",92.54739041,1400,0,0,1.431710601,8.305103302,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"246","Papua New Guinea","PG","der","kbv","kbv","Dla (Proper)","Senagi",NA,"Senagi",NA,NA,NA,NA,"Senagi",1883.2,573.99936,-3.583333333,141,"ID","N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",503.0671131,1690,0,0,NA,NA,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"247","Papua New Guinea","PG","kob","kpw","kpw","Kobon","Madang",NA,"Trans-New Guinea",NA,NA,"Kalam-Kobon","Kalamic-South Adelbert","Madang",6906.2,2105.00976,-5.166666667,144.3333333,NA,"Interior New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",635.3787357,10000,0,0,1.306283832,8.045845985,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"248","Papua New Guinea","PG","ala","amp","amp","Alamblak","Sepik Hill",NA,"Sepik",NA,NA,NA,"Sepik Hill","Sepik",397,121.0056,-4.666666667,143.3333333,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",612.1605007,1530,0,0,1.633423448,10.2119112,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"249","Papua New Guinea","PG","yar","yrb","yrb","Yareba","Yareban",NA,"Yareban",NA,NA,NA,NA,"Yareban",561,170.9928,-9.5,148.5,NA,"S New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","2 - Moderately low","1 - No tones",1339.381459,750,0,0,1.427976251,9.264102936,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"250","Papua New Guinea","PG","rtk","roo","roo","Rotokas","West Bougainville",NA,"West Bougainville",NA,NA,NA,NA,"North Bougainville",2782.1,847.98408,-6,155.1666667,NA,"Oceania","Papunesia","NG and Oceania","1 - No glottalized consonants","1 - Low","1 - No tones",1314.259555,4320,0,0,1.463300824,9.240414619,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"251","Papua New Guinea","PG","bng","byx","byx","Qaget","Baining",NA,"Baining",NA,NA,NA,NA,"East New Britain",2339.2,712.98816,-4.583333333,152,NA,"N Coast New Guinea","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",1617.282129,6350,0,0,1.259543538,7.569926262,840,11.81,840,0,4213381,5040,1315,0.988,1,2681
"252","Peru","PE","res","rgr","rgr","Resv<U+2260>garo","Inland Northern Arawakan",NA,"Arawakan",NA,NA,NA,NA,"Arawakan",383.9,117.01272,-2.416666667,-71.5,"CO","NE South America","South America","S America","1 - No glottalized consonants","4 - Moderately high","2 - Simple tone system",845.2243627,14,0,0,NA,NA,94,1.32,93,1,30994201,336893,4635,0.33,0.98,6947
"253","Peru","PE","arb","arl","arl","Arabela","Zaparoan",NA,"Zaparoan",NA,NA,NA,NA,"Zaparoan",629.9,191.99352,-2,-75.16666667,NA,"NE South America","South America","S America","1 - No glottalized consonants","2 - Moderately low","1 - No tones",983.3332509,50,0,0,1.283598423,9.745816231,94,1.32,93,1,30994201,336893,4635,0.33,0.98,6947
"254","Peru","PE","shk","shp","shp","Shipibo-Konibo","Panoan",NA,"Panoan",NA,NA,NA,"Panoan","Pano-Tacanan",472.4,143.98752,-7.5,-75,NA,"NE South America","South America","S America","1 - No glottalized consonants","3 - Average","1 - No tones",32383.0304,26000,0,0,1.440391898,9.715197563,94,1.32,93,1,30994201,336893,4635,0.33,0.98,6947
"255","Peru","PE","yag","yad","yad","Yagua","Peba-Yaguan",NA,"Peba-Yaguan",NA,NA,NA,NA,"Yaguan",298.6,91.01328,-3.5,-72,NA,"NE South America","South America","S America","1 - No glottalized consonants","1 - Low","2 - Simple tone system",19048.37188,5690,0,0,1.45170629,10.52119446,94,1.32,93,1,30994201,336893,4635,0.33,0.98,6947
"256","Peru","PE","jeb","jeb","jeb","Jebero","Cahuapanan",NA,"Cahuapanan",NA,NA,NA,NA,"Cahuapanan",876,267.0048,-5.416666667,-76.5,NA,"Andean","South America","S America","6 - Ejectives and glottalized resonants","4 - Moderately high","1 - No tones",811.5536686,2500,0,0,NA,NA,94,1.32,93,1,30994201,336893,4635,0.33,0.98,6947
"257","Peru","PE","amu","ame","ame","Amuesha","Yanesha'",NA,"Arawakan",NA,NA,NA,NA,"Arawakan",6847.1,2086.99608,-10.5,-75.41666667,NA,"Andean","South America","S America","1 - No glottalized consonants","5 - High","1 - No tones",7727.585487,9830,0,0,1.347881913,10.12653255,94,1.32,93,1,30994201,336893,4635,0.33,0.98,6947
"258","Peru","PE","jaq","jqr","jqr","Jaqaru","Aymaran",NA,"Aymaran",NA,NA,NA,NA,"Aymaran",10045.9,3061.99032,-13,-76,NA,"Andean","South America","S America","2 - Ejectives only","5 - High","1 - No tones",683.0275223,740,0,0,NA,NA,94,1.32,93,1,30994201,336893,4635,0.33,0.98,6947
"259","Philippines","PH","mrn","mrw","mrw","Maranao","Greater Central Philippine",NA,"Austronesian","Danao","Greater Central Philippine","Western Malayo-Polynesian non-clade","Malayo-Polynesian","Austronesian",2283.5,696.0108,7.833333333,124.25,NA,"Oceania","Papunesia","S/SE Asia","1 - No glottalized consonants","3 - Average","1 - No tones",5357.106715,776000,0,0,1.458763957,7.777459621,191,2.69,183,8,70776614,386757,19200,0.849,0.96,3103
"260","Philippines","PH","tag","tgl","tgl","Tagalog","Greater Central Philippine",NA,"Austronesian",NA,NA,"Western Malayo-Polynesian non-clade","Malayo-Polynesian","Austronesian",173.9,53.00472,15,121,NA,"Oceania","Papunesia","S/SE Asia","1 - No glottalized consonants","3 - Average","1 - No tones",28489.9732,21500000,1,NA,1.435956955,8.165286064,191,2.69,183,8,70776614,386757,19200,0.849,0.96,3103
"261","Philippines","PH","tsg","tsg","tsg","Tausug","Greater Central Philippine",NA,"Austronesian",NA,NA,"Western Malayo-Polynesian non-clade","Malayo-Polynesian","Austronesian",374,113.9952,6,121,"MY","Oceania","Papunesia","S/SE Asia","1 - No glottalized consonants","4 - Moderately high","1 - No tones",5462.18159,1050000,1,NA,NA,NA,191,2.69,183,8,70776614,386757,19200,0.849,0.96,3103
"262","Poland","PL","pol","pol","pol","Polish","Slavic",NA,"Indo-European",NA,"West Slavic","Slavic","Balto-Slavic","Indo-European",360.9,110.00232,52,20,NA,"Europe","Eurasia","W and SW Eurasia","1 - No glottalized consonants","4 - Moderately high","1 - No tones",312244.7644,37794600,1,0.011101501,1.939730644,10.20867348,27,0.38,22,5,37460007,1498400,12800,0.05,0.93,15444
"263","Russian Federation","RU","kzy","kpv","kpv","Komi-Zyrian","Permic","Finno-Ugric","Uralic",NA,"Permian","Finno-Permian","Finno-Ugric","Uralic",456,138.9888,65,55,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",196500.0134,217000,0,0,1.806167126,10.56236649,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"264","Russian Federation","RU","ing","inh","inh","Ingush","Nakh",NA,"Nakh-Daghestanian",NA,NA,"Vainakh","Nakh","Nakh-Daghestanian",2168.6,660.98928,43.16666667,45.08333333,NA,"Greater Mesopotamia","Eurasia","W and SW Eurasia","2 - Ejectives only","5 - High","1 - No tones",9001.460752,413000,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"265","Russian Federation","RU","chk","ckt","ckt","Chukchi","Northern Chukotko-Kamchatkan",NA,"Chukotko-Kamchatkan",NA,NA,"Northern Chukotkan","Chukotkan","Chukchi-Kamchatkan",0,0,67,-173,NA,"N Coast Asia","Eurasia","N-C Asia","1 - No glottalized consonants","2 - Moderately low","1 - No tones",186833.6406,7740,0,0,NA,10.50463009,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"266","Russian Federation","RU","ket","ket","ket","Ket","Yeniseian",NA,"Yeniseian",NA,NA,NA,NA,"Yeniseian",134.5,40.9956,64,87,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","2 - Moderately low","1 - No tones",17852.82177,190,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"267","Russian Federation","RU","hzb","huz","huz","Hunzib","Avar-Andic-Tsezic","Daghestanian","Nakh-Daghestanian",NA,NA,"Tsezic","Daghestanian","Nakh-Daghestanian",8300.5,2529.9924,42.16666667,46.25,NA,"Greater Mesopotamia","Eurasia","W and SW Eurasia","2 - Ejectives only","3 - Average","1 - No tones",153.1991258,1840,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"268","Russian Federation","RU","kry","kpy","kpy","Koryak","Northern Chukotko-Kamchatkan",NA,"Chukotko-Kamchatkan",NA,NA,"Southern Chukotkan","Chukotkan","Chukchi-Kamchatkan",446.2,136.00176,61,167,NA,"N Coast Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",49205.16694,3500,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"269","Russian Federation","RU","ytu","ykg","ykg","Yukaghir (Tundra)","Yukaghir",NA,"Yukaghir",NA,NA,NA,NA,"Yukagir",128,39.0144,69,155,NA,"N Coast Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",8321.457678,100,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"270","Russian Federation","RU","arc","aqc","aqc","Archi","Lezgic","Daghestanian","Nakh-Daghestanian",NA,"Archi","Lezgian","Daghestanian","Nakh-Daghestanian",9147,2788.0056,42,46.83333333,NA,"Greater Mesopotamia","Eurasia","W and SW Eurasia","2 - Ejectives only","5 - High","1 - No tones",45.69018084,1200,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"271","Russian Federation","RU","evn","eve","eve","Even","Tungusic",NA,"Altaic",NA,NA,"Northeastern Tungusic","Northern Tungusic","Tungusic",3464.6,1056.01008,68,130,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",57012.37435,7170,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"272","Russian Federation","RU","nga","nio","nio","Nganasan","Samoyedic",NA,"Uralic",NA,NA,"Northern Samoyedic","Samoyedic","Uralic",167.3,50.99304,71,93,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","2 - Moderately low","1 - No tones",23240.57063,500,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"273","Russian Federation","RU","niv","niv","niv","Nivkh","Nivkh",NA,"Nivkh",NA,NA,NA,NA,"Nivkh",150.9,45.99432,53.33333333,142,NA,"N Coast Asia","Eurasia","N-C Asia","1 - No glottalized consonants","4 - Moderately high","2 - Simple tone system",8086.597086,690,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"274","Russian Federation","RU","eve","evn","evn","Evenki","Tungusic",NA,"Altaic",NA,NA,"Northwestern Tungusic","Northern Tungusic","Tungusic",2857.6,870.99648,56,125,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",489069.3395,27580,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"275","Russian Federation","RU","yko","yux","yux","Yukaghir (Kolyma)","Yukaghir",NA,"Yukaghir",NA,NA,NA,NA,"Yukagir",101.7,30.99816,65.75,150.8333333,NA,"N Coast Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",3648.991107,30,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
